symbol,Date,Open,High,Low,Close,Volume
LLY,2024-05-28,797.8567338205005,797.8567338205005,777.3925468899994,796.732421875,2483500
LLY,2024-05-29,791.9393929411524,804.375687018753,791.041953863104,800.3519287109375,2380000
LLY,2024-05-30,801.5944391098608,808.6952768449505,795.0064580483858,803.8331909179688,1984600
LLY,2024-05-31,807.521701034578,814.8296681751668,799.9277500720615,809.04052734375,4472100
LLY,2024-06-03,812.4825896772322,826.7335675431625,807.2259881959245,819.8102416992188,2537200
LLY,2024-06-04,822.5123781673913,823.9621013075157,813.9420729223535,821.121826171875,1748300
LLY,2024-06-05,819.0506965644819,826.9010760007623,806.3579746900868,820.30322265625,2169000
LLY,2024-06-06,823.3802412335767,835.3036780333739,820.4215636879965,825.7570190429688,2109000
LLY,2024-06-07,826.2205815530583,845.0081720436675,825.4809121621331,838.2821044921875,2468800
LLY,2024-06-10,842.2170994409247,859.6240090957784,837.6903566739635,853.0853271484375,3417500
LLY,2024-06-11,869.9893798754722,869.9893798754722,840.491327802173,853.8941650390625,4109100
LLY,2024-06-12,859.9889724327004,859.9889724327004,842.0889485273357,855.3536987304688,2594600
LLY,2024-06-13,857.0598250733799,872.8689931471647,849.633515999574,871.162841796875,2243400
LLY,2024-06-14,870.1766587154115,872.4252223203348,863.9338323192073,866.35009765625,2023300
LLY,2024-06-17,865.9063102327419,879.9107295669679,864.7819982989837,872.8197631835938,2532200
LLY,2024-06-18,874.7823800204866,882.5439730975586,871.8237022977567,879.1809692382812,2437000
LLY,2024-06-20,880.6997694277925,892.9782944895009,858.1447868672977,873.7863159179688,3360000
LLY,2024-06-21,873.4607118459278,879.6837942098138,867.6814431290529,871.7052612304688,3445900
LLY,2024-06-24,877.721395179595,891.1341048804052,870.7783858178121,877.849609375,2878200
LLY,2024-06-25,879.4866736630695,896.8935243559744,879.2203734128235,892.1497802734375,2830100
LLY,2024-06-26,891.5480741074033,893.8656805320073,885.4729499994828,888.8458251953125,2232100
LLY,2024-06-27,891.0846231801439,897.0414053235115,887.3270451072292,896.5186767578125,1948100
LLY,2024-06-28,898.7574918515952,902.9292080040129,892.9091796875,892.9091796875,3375400
LLY,2024-07-01,899.2112273080227,904.2015280608132,891.8539602669043,901.775390625,2546100
LLY,2024-07-02,890.2760434900159,899.4380608388643,866.3994917181385,894.220947265625,4584600
LLY,2024-07-03,898.4518308848366,905.8485254310893,871.8237305183266,885.7294921875,3078400
LLY,2024-07-05,886.0548353730749,903.8365153822589,884.5459412051212,901.9725341796875,2880900
LLY,2024-07-08,905.2468152530491,915.8191269502481,899.4379308363971,905.3552856445312,2364600
LLY,2024-07-09,916.2531482993198,922.1212043659937,908.0971011458709,919.6556396484375,2416000
LLY,2024-07-10,923.6696422593758,932.6640180790401,920.1488084058068,926.83544921875,2683300
LLY,2024-07-11,921.223772033241,929.8926759735801,905.9668261482823,921.2730712890625,2855100
LLY,2024-07-12,924.0936102551416,937.6936428918835,923.1370000855658,935.3366088867188,2315100
LLY,2024-07-15,943.0292131408187,952.792813387784,935.0309355764678,937.3682861328125,2358700
LLY,2024-07-16,942.5853690701874,943.2165680695155,925.4546306362021,928.6302490234375,2111800
LLY,2024-07-17,897.4753732677632,912.2588887637529,890.2068937479796,893.1162719726562,4200600
LLY,2024-07-18,894.5365323655615,897.3373802921824,825.1357584334295,837.2072143554688,7649600
LLY,2024-07-19,855.7087015185947,868.0858841928044,841.250656924996,845.6590576171875,3782200
LLY,2024-07-22,852.8880638153578,862.3755512404564,845.0180011565387,854.0419311523438,2904500
LLY,2024-07-23,858.0165307577125,875.4924247667052,852.1780902994169,866.1923217773438,2087700
LLY,2024-07-24,860.481992151771,866.2415771865144,842.5031154633608,848.0358276367188,2726100
LLY,2024-07-25,835.3332702064168,839.889628682896,795.2727821816129,809.8787841796875,5468000
LLY,2024-07-26,800.6871858400011,810.6875305282684,790.2627712543688,793.5370483398438,4173900
LLY,2024-07-29,802.7977474586673,813.4095476808344,792.9256166550218,796.6633911132812,2473700
LLY,2024-07-30,803.9516554136366,810.5791250387064,765.123944929483,779.3256225585938,3848600
LLY,2024-07-31,789.1484538220857,799.9673845112363,781.1797909583314,793.1920166015625,2961700
LLY,2024-08-01,822.1376162724408,829.307497708449,808.8827379890567,820.973876953125,4060700
LLY,2024-08-02,805.420989656574,808.8925236590447,776.1794314413174,793.3792114257812,3515900
LLY,2024-08-05,747.5592136899636,782.0179481905217,737.2531412512581,764.5814819335938,4661800
LLY,2024-08-06,778.2702470501893,795.1642999237554,774.1872577663847,782.2545776367188,3437600
LLY,2024-08-07,767.5795804229593,775.745559496925,752.5100804728628,761.5044555664062,4407700
LLY,2024-08-08,862.9476126279544,865.689349364839,813.8730050489946,833.6665649414062,9434900
