symbol,Date,Open,High,Low,Close,Volume
AMAT,2024-05-28,218.4681318139012,219.52040508678812,216.2357650676475,217.6519012451172,5509400
AMAT,2024-05-29,213.98371620500888,216.99299815816144,213.56085011624933,215.41952514648438,4718800
AMAT,2024-05-30,214.35740280280638,216.04889701037058,211.9283389700564,212.9510955810547,4059200
AMAT,2024-05-31,213.15760910782555,214.88843365739905,205.55572948754443,211.51528930664062,13548700
AMAT,2024-06-03,214.71144007099687,214.73111279628264,205.46722495863187,210.65972900390625,3828100
AMAT,2024-06-04,210.2565282365639,210.79741565719746,205.56558097891386,208.7027130126953,4379600
AMAT,2024-06-05,215.96040170757195,220.9955391006347,214.57376715012683,219.66790771484375,7887900
AMAT,2024-06-06,217.99606166016667,219.55970555684806,215.38998849903103,218.07473754882812,3951200
AMAT,2024-06-07,220.49399197636916,220.8283532785144,216.43243702242202,218.05508422851562,3627200
AMAT,2024-06-10,216.06857641415993,225.03741853176578,215.9899005176678,224.37852478027344,4796900
AMAT,2024-06-11,223.50326075114504,226.25685691613114,220.9168452275402,226.15850830078125,4768600
AMAT,2024-06-12,227.59430047189682,234.44878175054657,226.95507949422253,233.71121215820312,5573500
AMAT,2024-06-13,227.63366660757342,234.40947261145456,227.58449229576985,233.61289978027344,3682400
AMAT,2024-06-14,230.20041236339685,234.31112677775894,229.74802969766796,233.1015167236328,3306500
AMAT,2024-06-17,232.74745926836448,239.24790655667454,232.3540948206108,238.83486938476562,4974600
AMAT,2024-06-18,238.756213569492,245.2861629901499,238.07764708505263,243.72251892089844,5256900
AMAT,2024-06-20,242.90627890349592,243.7225244754173,234.70450774355342,236.01246643066406,7045000
AMAT,2024-06-21,234.3701356162217,234.52747240134605,228.97112045835374,231.50836181640625,15289800
AMAT,2024-06-24,229.1383005038773,231.50836120492394,225.62746182980916,226.03067016601562,5928700
AMAT,2024-06-25,227.21076042917505,230.6625956574327,224.75219516956884,230.38723754882812,4594900
AMAT,2024-06-26,231.1051344179252,232.99331073671786,226.97474778269802,228.32203674316406,4818700
AMAT,2024-06-27,233.56371569790997,233.87841927557346,227.95818952233864,228.67608642578125,4309600
AMAT,2024-06-28,231.44935845270234,237.29089738187207,230.0332223465184,232.07875061035156,6387400
AMAT,2024-07-01,232.93433231078959,234.4094716233195,229.2169824436857,233.4752197265625,4239600
AMAT,2024-07-02,231.1248215304546,237.00570579628092,231.1248215304546,236.86802673339844,3510600
AMAT,2024-07-03,237.6351152877943,240.6640698981983,235.8747889263104,239.27743530273438,2768800
AMAT,2024-07-05,240.63455215752802,240.6640537421835,236.87785698187625,238.56935119628906,4076200
AMAT,2024-07-08,239.08073507592445,243.0832717560822,239.08073507592445,242.20802307128906,3782100
AMAT,2024-07-09,243.88969498077043,247.9512499450375,243.37830916061236,247.30218505859375,4889900
AMAT,2024-07-10,248.8068203920187,251.64892141602382,246.5056067613486,250.74417114257812,4258100
AMAT,2024-07-11,251.33423976560127,251.33423976560127,237.10406152876672,237.2613983154297,5623800
AMAT,2024-07-12,237.6056099456362,244.64694529206554,236.55333668594065,239.36593627929688,5396300
AMAT,2024-07-15,240.46737314089535,244.6862648400749,239.57245171789305,241.4803009033203,3674300
AMAT,2024-07-16,242.86693519277472,243.41765145076656,237.93013158424628,241.76548767089844,4124800
AMAT,2024-07-17,227.4074600584124,229.4529881767335,216.1177174627233,216.42259216308594,10538900
AMAT,2024-07-18,218.46812731101895,218.6451518325007,209.71564001385315,214.04270935058594,7715800
AMAT,2024-07-19,213.89518773369238,214.66225893061082,206.1949591745724,206.77517700195312,6517100
