symbol,Date,Open,High,Low,Close,Volume
HINDALCO,2018-01-01,258.98737878927545,263.6358644132093,256.1413636377449,257.2323303222656,4614411
HINDALCO,2018-01-02,260.3155270737425,260.3155270737425,254.33890652212733,257.94384765625,4546324
HINDALCO,2018-01-03,259.36685103828773,265.01145953949117,259.0822610933381,262.3077392578125,7285874
HINDALCO,2018-01-04,262.87698826040383,266.8613928542451,260.69502552816743,265.4383850097656,10346774
HINDALCO,2018-01-05,267.5254275800962,269.4227710381111,260.97959844017765,262.2128601074219,7084973
HINDALCO,2018-01-08,262.7820848164354,264.7268503979681,259.65147950197644,261.9757080078125,4157464
HINDALCO,2018-01-09,263.30381366587886,263.30381366587886,256.75798485261726,257.5643615722656,5197857
HINDALCO,2018-01-10,258.7976317993658,262.30772871892697,252.91588454779478,255.00294494628906,7472579
HINDALCO,2018-01-11,255.00299087051306,257.2323755884246,253.1056471022766,254.00689697265625,6502479
HINDALCO,2018-01-12,255.19272528379872,257.6592778611618,252.9633406667366,255.05043029785156,4435500
HINDALCO,2018-01-15,256.3311393599748,260.5527116214688,252.15696015822053,253.0107879638672,6592272
HINDALCO,2018-01-16,254.05432393042284,254.24406989140638,246.37010468046097,247.17645263671875,8447591
HINDALCO,2018-01-17,246.93924664435545,251.6351834196459,243.28688354264557,249.2635040283203,11037340
HINDALCO,2018-01-18,250.16478431224726,250.16478431224726,239.16018480305783,240.86778259277344,11341249
HINDALCO,2018-01-19,240.96265204377875,246.03805227666666,239.25503980346986,244.75733947753906,5898314
HINDALCO,2018-01-22,244.7573376470266,245.5162635476357,238.2115076629791,242.00619506835938,6230212
HINDALCO,2018-01-23,242.9548353536845,256.80544837400856,242.9548353536845,251.3505859375,17400430
HINDALCO,2018-01-24,250.02243696668725,250.8288137729138,243.61890242791554,245.42140197753906,6409442
HINDALCO,2018-01-25,245.99061185726708,253.15310206620552,243.2394691400985,245.65859985351562,15254979
HINDALCO,2018-01-29,248.17255354180415,250.3544871441687,240.39343304863547,245.3265380859375,5990929
HINDALCO,2018-01-30,244.52018574378366,244.75735372219663,239.58709468791056,240.5357666015625,5286436
HINDALCO,2018-01-31,240.3934261334061,249.69042705916328,239.0652914157738,243.0022735595703,17514495
HINDALCO,2018-02-01,244.56758244344738,246.18033611018484,235.98211409405965,243.09715270996094,8940788
HINDALCO,2018-02-02,243.28688956267828,248.2199654480038,233.13608993616165,237.02565002441406,21737420
HINDALCO,2018-02-05,230.05289914509945,236.5987284233251,227.91838770973254,233.9424591064453,8462501
HINDALCO,2018-02-06,223.88655477137476,235.7449527995196,220.5662033234942,231.8553924560547,10473645
HINDALCO,2018-02-07,232.42460390416588,240.01397872552639,231.5708050269963,233.37327575683594,13707458
HINDALCO,2018-02-08,232.993796247105,236.55131544178442,228.1555643521079,232.61431884765625,10180978
HINDALCO,2018-02-09,227.68123556211498,232.8989305437468,225.16726104301654,231.0015869140625,7024965
HINDALCO,2018-02-12,234.3219233764774,234.93855422670893,229.5785646036742,230.764404296875,5557349
HINDALCO,2018-02-14,233.65785604340138,233.89502398204155,229.34139666503404,230.764404296875,7121280
HINDALCO,2018-02-15,232.89892684299477,241.19980509096303,231.47591914334308,238.59095764160156,10053559
HINDALCO,2018-02-16,242.38563187654458,243.76121749310025,233.75271317016083,234.9385528564453,7629453
HINDALCO,2018-02-19,235.36549189530479,237.64229854623284,230.147796717643,234.84371948242188,6056718
HINDALCO,2018-02-20,235.08088443607284,239.4447662070924,234.1322125977316,236.02955627441406,4778807
HINDALCO,2018-02-21,237.6423058861961,237.9269103452485,226.49541129871986,228.29788208007812,11901519
HINDALCO,2018-02-22,226.25822998296792,228.6299095425378,221.84691179240122,227.58636474609375,13120748
HINDALCO,2018-02-23,229.10423931301474,234.74883361836373,227.72866810045483,233.89503479003906,6908252
HINDALCO,2018-02-26,233.89504447345809,238.54353068782365,232.0451372851119,233.56300354003906,6522004
HINDALCO,2018-02-27,235.88724229687486,237.0730820720966,230.85929323040125,231.76052856445312,4805004
HINDALCO,2018-02-28,228.39274365905274,233.9899016801939,226.40052702070304,232.80406188964844,8747792
HINDALCO,2018-03-01,230.90669283709093,234.3219168485988,226.73254302354295,228.44015502929688,5767109
HINDALCO,2018-03-05,223.88654186802927,223.88654186802927,216.48689902981687,217.81504821777344,12425050
HINDALCO,2018-03-06,219.14319195887174,223.03275223841837,212.64478415600522,214.25753784179688,12488311
HINDALCO,2018-03-07,210.60515440473895,213.73577445992618,207.85401178157727,212.9293975830078,13960066
HINDALCO,2018-03-08,214.87418213540417,215.8228540212117,206.5258666451811,211.26922607421875,7733982
HINDALCO,2018-03-09,213.16654496041727,214.5421161391349,208.09115964920645,208.89752197265625,13433660
HINDALCO,2018-03-12,208.7552512819347,216.86639879739823,206.24126210021942,215.96514892578125,9531278
HINDALCO,2018-03-13,213.45116269749218,216.24974171329816,211.0794831119645,214.54212951660156,9990633
HINDALCO,2018-03-14,212.0281417641812,216.20229178496567,210.3205296736485,215.0638885498047,6385584
HINDALCO,2018-03-15,214.3998222137308,215.44336696164126,211.55380687461047,213.3562774658203,6730350
HINDALCO,2018-03-16,212.50248948144963,215.63310940910551,208.8500971532539,210.32054138183594,7793461
HINDALCO,2018-03-19,211.26920596424077,212.40760922373235,201.11842064743493,203.53753662109375,6780348
HINDALCO,2018-03-20,200.16974254497921,207.5693852119006,199.50567520416448,206.14637756347656,9600657
HINDALCO,2018-03-21,207.7591163092862,208.56549309889309,202.3516901497774,203.67982482910156,8817896
HINDALCO,2018-03-22,204.62852847109016,207.94888016224326,201.687654229991,205.6720733642578,8362938
HINDALCO,2018-03-23,198.27238233297328,199.88512130372334,193.8136283048121,195.521240234375,12819120
HINDALCO,2018-03-26,194.8097533299299,200.64407891232483,192.2009059681857,199.7428436279297,10187531
HINDALCO,2018-03-27,201.97225185969174,208.04376100985976,199.36340400371571,207.28482055664062,15563344
HINDALCO,2018-03-28,205.38744372721538,205.38744372721538,201.4030250812035,203.53753662109375,13861721
HINDALCO,2018-04-02,205.43488491307613,205.67205286737993,199.31595458715447,200.40692138671875,8156843
HINDALCO,2018-04-03,199.2210709094539,200.8338100169378,193.95593971173045,197.2762908935547,18145471
HINDALCO,2018-04-04,197.32375130028362,199.31596804114514,189.73437625027273,190.49331665039062,17752702
HINDALCO,2018-04-05,196.09044885768134,203.91699083620375,195.56867649733007,203.15805053710938,24201909
HINDALCO,2018-04-06,199.2685266443524,204.86568481565416,199.2685266443524,203.01577758789062,15008286
HINDALCO,2018-04-09,203.63239744864202,212.02814872531383,203.63239744864202,209.98851013183594,18411692
HINDALCO,2018-04-10,218.19451904296875,220.898239525691,216.77151131007983,218.19451904296875,27519382
HINDALCO,2018-04-11,222.9378801788914,224.36088792471412,219.2380658299857,222.17893981933594,18802049
HINDALCO,2018-04-12,221.94177005279604,223.50708724579314,219.19062755686159,220.66107177734375,11712671
HINDALCO,2018-04-13,222.93786291357782,226.25821406335453,222.5584000009791,225.59414672851562,16774668
HINDALCO,2018-04-16,225.02497307603383,228.34532474508538,223.45967022228618,227.15948486328125,9325515
HINDALCO,2018-04-17,229.10424666005238,234.13221024791554,225.78389525918206,227.11203002929688,16417908
HINDALCO,2018-04-18,227.39662087160352,232.18741621570598,223.93397469375753,230.33750915527344,23323232
HINDALCO,2018-04-19,237.1679491541991,254.05429555351182,236.31415032747714,251.16085815429688,37033062
HINDALCO,2018-04-20,242.81257073101287,249.97504649535142,241.19983139067588,248.64691162109375,23314520
HINDALCO,2018-04-23,249.50071136043087,251.35063315820966,241.24726867062097,242.4805450439453,9559885
HINDALCO,2018-04-24,226.73257997345647,226.73257997345647,219.23807789009052,224.5980682373047,35117665
HINDALCO,2018-04-25,222.70072392612946,224.26602673857147,218.28940547245892,220.13931274414062,10496552
HINDALCO,2018-04-26,221.27769294151892,226.4479512533961,219.57008084042283,221.98919677734375,16400986
HINDALCO,2018-04-27,224.59806944655244,225.73647281684578,221.9892217549874,222.8904571533203,9169183
HINDALCO,2018-04-30,224.07627678084927,226.11592984089557,220.4238990277889,223.55450439453125,5872046
HINDALCO,2018-05-02,222.9378705341446,223.64937437627484,214.58955589136647,216.3446044921875,8849434
HINDALCO,2018-05-03,217.2932832190682,222.4635417418321,215.91771197548266,219.6649627685547,10232446
HINDALCO,2018-05-04,219.52264173458505,220.85079089761277,215.39592822143425,219.4752197265625,7889501
HINDALCO,2018-05-07,222.22637716902864,226.8748633665359,220.47132848546462,225.6416015625,7746284
HINDALCO,2018-05-08,225.59415345391614,227.5389335090223,220.8507945271121,226.4479522705078,8701503
HINDALCO,2018-05-09,228.91451822304003,235.6026575999713,224.6929314239617,225.9261932373047,18653553
HINDALCO,2018-05-10,227.91842711860505,230.43240189804573,224.64551191357967,228.91453552246094,8435591
HINDALCO,2018-05-11,229.57856267737873,230.8118388430761,226.35308452916902,230.2426300048828,6236509
HINDALCO,2018-05-14,230.71699226934098,232.1400000520165,227.44407726430404,229.6734619140625,6801148
HINDALCO,2018-05-15,229.00936301889945,235.50777053383243,227.39662388014884,231.38104248046875,7445308
HINDALCO,2018-05-16,230.76441253884866,234.8911406088104,224.83521386107762,227.44406127929688,17297698
HINDALCO,2018-05-17,227.68124877849482,228.44018916953993,216.8663952517499,221.08798217773438,17195201
HINDALCO,2018-05-18,220.13926499194142,223.3647428954354,218.76369395885075,219.61749267578125,7332967
HINDALCO,2018-05-21,220.32903489512918,221.98921061554458,212.83453314748735,216.5343475341797,8159685
HINDALCO,2018-05-22,217.24586231577828,224.0762970131226,213.59346975735355,222.8904571533203,9261805
HINDALCO,2018-05-23,221.98920318728537,222.84300202469558,217.05611267824008,218.14707946777344,8998284
HINDALCO,2018-05-24,219.14320259095666,223.55452100872282,215.49081009087377,222.08409118652344,9274702
HINDALCO,2018-05-25,222.9378865352716,234.55911679083363,222.51098709446975,232.89894104003906,15151718
HINDALCO,2018-05-28,234.32195180659897,234.98601922024582,228.39275262120933,229.24655151367188,5898310
HINDALCO,2018-05-29,227.68123791881445,232.3297240694236,227.1120290337841,230.05291748046875,6812212
HINDALCO,2018-05-30,227.63380312421592,227.91840756884625,223.45965285491576,225.87876892089844,7818247
HINDALCO,2018-05-31,227.0171719453665,227.58636635834557,221.04053651779446,222.17893981933594,8948198
HINDALCO,2018-06-01,221.7994549606382,227.20688096532282,219.1906076844184,226.25820922851562,7341372
HINDALCO,2018-06-04,227.68123127308948,230.38495168469055,225.49928324493914,229.19911193847656,8045521
HINDALCO,2018-06-05,227.87095849809884,230.71697383606573,225.4992790497931,229.62600708007812,5490029
HINDALCO,2018-06-06,230.0529106646817,236.74104972551376,229.10423886812632,235.365478515625,6455908
HINDALCO,2018-06-07,239.06529153431845,242.38564280562844,234.7488319864989,235.83981323242188,12822346
HINDALCO,2018-06-08,233.04123775668168,234.46424555363006,228.20301993240747,229.72088623046875,6829526
HINDALCO,2018-06-11,229.626024770995,233.04123475432135,229.43629329562972,232.13999938964844,5187556
HINDALCO,2018-06-12,232.14000608832507,233.2784094489505,226.44797480961378,228.29788208007812,4661081
HINDALCO,2018-06-13,228.34531441918688,234.51168152572185,227.34920606839907,232.4246063232422,5976795
HINDALCO,2018-06-14,232.42457638234964,236.6935992138622,230.81183731889465,232.18740844726562,6799990
HINDALCO,2018-06-15,232.42460300473462,232.51947597986796,223.45965692681156,225.21469116210938,6786903
HINDALCO,2018-06-18,222.9378757229099,222.9378757229099,217.2458448533888,219.1431884765625,6830177
HINDALCO,2018-06-19,217.24584517302947,220.28159207945737,210.46284750043668,214.21009826660156,10126361
HINDALCO,2018-06-20,214.39983761734075,217.95735704683202,212.549930409122,214.58956909179688,7229700
HINDALCO,2018-06-21,216.58177068106076,216.58177068106076,210.13079966967433,210.88973999023438,6019694
HINDALCO,2018-06-22,210.65260006473525,211.31666750521273,207.4745433827283,210.60516357421875,9807671
HINDALCO,2018-06-25,209.70391523406977,215.58567780604875,206.62073172309218,207.18992614746094,9318246
HINDALCO,2018-06-26,207.28479149389742,212.21788203479116,205.67205230416448,211.50637817382812,8483133
HINDALCO,2018-06-27,211.79097601211853,212.2178754202739,205.76690438682633,206.715576171875,6888151
HINDALCO,2018-06-28,206.81045132812207,211.1743473757376,205.05540271698516,209.7039031982422,10398473
