symbol,Date,Open,High,Low,Close,Volume
INDHOTEL,2018-01-01,110.61262156031627,112.4073633737971,110.61262156031627,111.93505859375,456562
INDHOTEL,2018-01-02,112.4073633737971,112.87966072170867,110.470935328797,111.93505859375,1976901
INDHOTEL,2018-01-03,112.40735889629396,117.13035448368602,111.60445046397219,114.62716674804688,1761802
INDHOTEL,2018-01-04,114.86332121560065,122.79795836528048,114.86332121560065,118.92510223388672,5176843
INDHOTEL,2018-01-05,120.7198299501523,127.85155823206256,120.43645006764021,125.44283294677734,3523339
INDHOTEL,2018-01-08,127.5209371166296,134.55820240771004,126.1040452474683,132.81069946289062,4968711
INDHOTEL,2018-01-09,134.13315508257713,137.72262370586378,132.24395090003068,134.27484130859375,3873933
INDHOTEL,2018-01-10,135.07773517598048,137.6281464263447,133.4719184828965,135.21942138671875,2334156
INDHOTEL,2018-01-11,135.21942466227338,136.77801761095623,133.84975657533064,135.59725952148438,1182178
INDHOTEL,2018-01-12,135.73898745172463,136.40020973434835,131.7716686202544,133.66085815429688,1079406
INDHOTEL,2018-01-15,135.64447777322843,135.64447777322843,132.43284479217067,133.33021545410156,784775
INDHOTEL,2018-01-16,134.1331300092932,139.80072663322764,130.9687206555742,136.54185485839844,3009133
INDHOTEL,2018-01-17,136.022342042205,141.68993962729687,136.022342042205,140.41473388671875,2080036
INDHOTEL,2018-01-18,141.31209527066594,144.33481873485354,130.7798092256774,132.81069946289062,1941178
INDHOTEL,2018-01-19,134.51098849354426,136.02234290439185,130.49643150783336,134.55821228027344,817982
INDHOTEL,2018-01-22,134.32206444950774,144.05144290318663,133.377469794915,142.30393981933594,4361788
INDHOTEL,2018-01-23,142.6345454775415,152.03329760627796,142.6345454775415,148.0659942626953,5286335
INDHOTEL,2018-01-24,148.20767366082424,151.32484467709423,141.50101947648352,142.6817626953125,1681264
INDHOTEL,2018-01-25,143.6736261624284,146.79079783489428,139.8007697522713,141.12319946289062,1636073
INDHOTEL,2018-01-29,141.9260772762892,142.68176185042645,132.76345941391742,133.70806884765625,1339576
INDHOTEL,2018-01-30,133.56638414698972,139.18674270893112,133.56638414698972,135.59725952148438,1486834
INDHOTEL,2018-01-31,134.2276016898043,137.5337127015037,129.55183735078705,130.54367065429688,938659
INDHOTEL,2018-02-01,131.8661066148155,136.5418706544161,128.46554824705697,130.6853485107422,1034406
INDHOTEL,2018-02-02,130.02412489696695,130.02412489696695,119.49184626358672,121.85334014892578,1103495
INDHOTEL,2018-02-05,119.63352901266107,129.41013764353767,118.16939853552229,128.41830444335938,996782
INDHOTEL,2018-02-06,122.79796227102945,129.4101625834508,119.96416319886828,127.99325561523438,705360
