symbol,Date,Open,High,Low,Close,Volume
SRF,2018-01-01,383.3607328112813,391.09757920308806,379.9081580256431,380.49810791015625,587170
SRF,2018-01-02,382.0067601414867,386.0492549756395,372.19064296717823,376.30084228515625,835355
SRF,2018-01-03,376.2040829292238,381.23304391525704,368.96047134240655,371.63934326171875,1021420
SRF,2018-01-04,372.52913908543405,375.9913646135754,370.40149467346475,374.15386962890625,707335
SRF,2018-01-05,373.49625683105387,381.4265063657228,370.710987516228,378.0706481933594,958555
SRF,2018-01-08,378.1770511421154,381.81334879276505,375.3337577978388,377.79986572265625,809145
SRF,2018-01-09,377.2099065032076,382.809427122894,375.34337011625576,378.2060241699219,970295
SRF,2018-01-10,378.2446801459311,381.0396296671833,373.3124648957349,375.19830322265625,542945
SRF,2018-01-11,376.7844171105667,378.8733691332429,372.9159939975501,374.6954650878906,808550
SRF,2018-01-12,375.0339606484285,392.00665537056756,374.04749385889255,388.418701171875,2819405
SRF,2018-01-15,391.67783739953626,396.21356582829804,385.78816679361995,388.9505920410156,2211020
SRF,2018-01-16,387.23885524091725,389.7436558397786,377.7515492551464,378.9410705566406,828260
SRF,2018-01-17,377.15188284205846,380.981613062189,369.4343689085059,377.4613342285156,1341820
SRF,2018-01-18,382.29685344082606,383.57343998813445,366.6394105324532,371.5716552734375,759930
SRF,2018-01-19,370.3918086246259,371.9101716816224,360.4209510565049,369.39569091796875,1076570
SRF,2018-01-22,368.46728628208916,378.62189653395774,365.7497215186395,377.2099304199219,783560
SRF,2018-01-23,379.105447393387,380.39168503243286,374.34727420026786,377.6064453125,710820
SRF,2018-01-24,377.1905885077921,377.39370197299195,365.1791511581686,367.17138671875,542870
SRF,2018-01-25,365.5659714025744,370.39181962299415,353.5545050704508,355.82720947265625,1199685
SRF,2018-01-29,358.98967156377853,360.6724261495033,352.5777556233781,354.811767578125,632930
SRF,2018-01-30,355.4499911823975,356.7749210975164,345.06325724098525,347.17156982421875,925225
SRF,2018-01-31,346.2238458222771,353.56417465434834,342.5875188910369,344.9569396972656,940915
SRF,2018-02-01,345.0633047251266,352.4133140068868,335.31489217689216,349.3766174316406,706545
SRF,2018-02-02,347.09420351553655,352.35526048581636,326.88170182050413,347.7131652832031,1588480
