symbol,Date,Open,High,Low,Close,Volume
INDIAMART,2019-07-04,567.6891876611611,643.7018077039266,567.6891876611611,626.3583984375,15123226
INDIAMART,2019-07-05,632.0112863317066,648.3684337275862,627.8258044594916,637.7122802734375,2809364
INDIAMART,2019-07-08,631.1934011637651,658.4713242018712,624.9872957636068,648.2481079101562,925882
INDIAMART,2019-07-09,644.6640459615516,651.2549907018027,635.8600284101836,638.698486328125,351768
INDIAMART,2019-07-10,639.75680433666,643.2687442095645,635.8118107585868,637.5678100585938,126072
INDIAMART,2019-07-11,643.7019277168371,643.7019277168371,636.702006581532,637.4718017578125,158714
INDIAMART,2019-07-12,637.4476187483222,644.6640068850955,598.960215352197,626.9597778320312,390750
INDIAMART,2019-07-15,625.4202768312279,636.4854048059342,606.1765760056517,610.5064086914062,111966
INDIAMART,2019-07-16,613.3207958660261,613.8499858999281,601.3656583239685,602.5443115234375,109908
INDIAMART,2019-07-17,604.6371436086645,623.1351287655973,599.6096911976392,617.7709350585938,202698
INDIAMART,2019-07-18,613.3930794335166,613.3930794335166,607.1388754863513,608.5821533203125,70828
INDIAMART,2019-07-19,611.9256682807791,612.3827414565795,589.3383957075697,589.79541015625,91318
INDIAMART,2019-07-22,591.5995055084189,591.5995055084189,572.5001541100493,581.1357421875,56598
INDIAMART,2019-07-23,584.5274653665196,593.1630534010453,579.1873496505702,582.362548828125,79746
INDIAMART,2019-07-24,582.6030926884142,591.6957538572989,582.1220001263263,585.7542724609375,60540
INDIAMART,2019-07-25,586.9329205745398,606.6577154463071,582.6030875539079,601.1973266601562,79544
INDIAMART,2019-07-26,598.9361829437381,618.0115154531541,579.7165578968448,588.280029296875,34736
INDIAMART,2019-07-29,585.4896244539539,589.314286677494,577.3110512282208,580.0292358398438,28834
INDIAMART,2019-07-30,582.5549654319916,596.5788246462096,571.5379345772923,588.9775390625,71154
INDIAMART,2019-07-31,588.8573285290815,588.8573285290815,572.9812731030523,579.0911254882812,44166
INDIAMART,2019-08-01,606.1766295838038,613.8019349644936,577.3110757940989,585.6580200195312,591232
INDIAMART,2019-08-02,591.2627496211303,597.5169528311178,574.4485883282034,591.5032958984375,374786
INDIAMART,2019-08-05,589.3383590963822,589.3624372141306,569.6135650368298,572.5482177734375,94144
INDIAMART,2019-08-06,571.5378937619034,581.4002900768185,570.335162503987,574.0877075195312,46806
INDIAMART,2019-08-07,580.6787133048965,580.6787133048965,573.4623249871058,577.2869873046875,202008
INDIAMART,2019-08-08,575.8677640700884,578.2491486261483,530.6209876880207,562.90234375,85604
INDIAMART,2019-08-09,565.2836942941441,576.3488219271359,555.5415710520535,563.0225830078125,43740
INDIAMART,2019-08-13,569.6135699472097,571.0568475737651,554.2426867152411,558.1876220703125,76008
INDIAMART,2019-08-14,565.1635007305789,565.1635007305789,532.3530107080622,544.8854370117188,37406
INDIAMART,2019-08-16,543.6346198575135,562.8783232153016,536.3220360724029,553.2083740234375,43936
INDIAMART,2019-08-19,553.3767812362321,567.6892865540134,552.2702447292172,565.9813842773438,54920
INDIAMART,2019-08-20,569.613529265873,574.8814687357216,555.7580415496418,560.7133178710938,24648
INDIAMART,2019-08-21,564.7785472746342,564.7785472746342,548.4454795116039,552.2701416015625,13462
INDIAMART,2019-08-22,552.2701424167414,558.0673308530871,534.0127045232127,553.4007568359375,32894
INDIAMART,2019-08-23,553.2564324925834,558.0673579925189,543.6586596110592,554.5553588867188,14706
INDIAMART,2019-08-26,567.6410094258437,567.6410094258437,553.256333021854,558.2116088867188,28192
INDIAMART,2019-08-27,566.10150827031,570.0945994195357,558.0672871954948,564.82666015625,57142
INDIAMART,2019-08-28,562.8782573755506,567.6891826522647,552.3423192741236,557.7305908203125,20426
INDIAMART,2019-08-29,559.9195702876109,580.3900824286334,550.971260319915,571.4417724609375,82222
INDIAMART,2019-08-30,563.4795953995653,582.0497543114946,543.7788808484787,577.3350830078125,89992
INDIAMART,2019-09-03,577.2869267757151,582.1219299325285,558.0673047287049,577.3350830078125,30088
INDIAMART,2019-09-04,583.9981732835548,601.3656000680996,573.9914262075779,587.1011962890625,115604
INDIAMART,2019-09-05,594.0049562401387,601.3175983379236,585.6339927356272,594.7025756835938,247540
INDIAMART,2019-09-06,596.5306896331962,713.6286291776378,595.1114900878599,696.2371215820312,546160
INDIAMART,2019-09-09,704.0068314356367,825.0737937304951,697.6323546036081,774.8958129882812,1372824
INDIAMART,2019-09-11,771.1913213525479,804.3386082328371,761.2086514098995,769.8923950195312,503716
INDIAMART,2019-09-12,776.9645283858471,793.8027689391007,741.3636769303964,778.3837280273438,194636
INDIAMART,2019-09-13,784.1327148295197,801.019050638089,763.9508482573544,781.0537109375,200578
INDIAMART,2019-09-16,781.0536577154845,801.0189960556094,769.7479841975826,793.8988037109375,98688
INDIAMART,2019-09-17,793.802720337488,828.4413844976693,789.0398922700393,813.9605102539062,258008
INDIAMART,2019-09-18,821.2249782782892,857.9804606390973,817.8092329377281,839.6748657226562,263372
INDIAMART,2019-09-19,842.3930191840942,856.0079612602688,760.6553866737496,783.9161987304688,290860
INDIAMART,2019-09-20,793.7786480999096,837.0529592291407,771.2154539545367,810.4725952148438,206970
INDIAMART,2019-09-23,813.0463642540332,829.3794319267521,803.6409819340948,818.1940307617188,197646
INDIAMART,2019-09-24,818.7954777296907,910.3233393632331,814.0086301390475,893.8218994140625,373370
INDIAMART,2019-09-25,904.454009278763,947.7523395101931,886.7016821384528,902.2650146484375,226862
INDIAMART,2019-09-26,906.8595104880088,935.652889566302,904.1173062813605,916.1686401367188,97192
INDIAMART,2019-09-27,926.1031297890593,933.3195178133897,903.0106881112023,910.3954467773438,80704
INDIAMART,2019-09-30,922.2544662393706,922.2544662393706,849.248667985941,851.0768432617188,66476
INDIAMART,2019-10-01,856.3447042213647,885.8837973371203,849.2485893970585,860.4580688476562,78184
INDIAMART,2019-10-03,865.726032718394,910.7081855715031,835.7780218616449,896.684326171875,62304
INDIAMART,2019-10-04,915.9761424399356,932.6941086502325,904.4539992908805,923.4090576171875,68910
INDIAMART,2019-10-07,914.0757515552433,928.5085265797998,900.6292396482096,923.7216796875,31242
INDIAMART,2019-10-09,929.9519333428874,1108.4613540747487,929.9519333428874,1089.2176513671875,579400
INDIAMART,2019-10-10,1082.362133851108,1106.0318658183994,962.6662738158404,1056.7919921875,227866
INDIAMART,2019-10-11,1072.7883323120977,1095.9289331500374,1032.015734821112,1041.156494140625,99178
INDIAMART,2019-10-14,1058.4036002547105,1077.6473020775234,1026.4830628744255,1040.67529296875,73326
INDIAMART,2019-10-15,1051.6683350785975,1060.8331718280212,974.5251549073457,1006.9026489257812,143428
INDIAMART,2019-10-16,1010.029675717384,1010.029675717384,967.4770654732192,971.3258056640625,86014
INDIAMART,2019-10-17,980.9477823938096,1026.6515780423686,942.9414681176394,970.09912109375,266536
INDIAMART,2019-10-18,974.6934961549725,1000.4319473120757,962.1850899851654,971.9993896484375,75520
INDIAMART,2019-10-22,980.4666031179786,996.3426570448154,966.9960119073293,977.6041259765625,110374
INDIAMART,2019-10-23,1000.6725417275039,1009.332207953992,943.5668773803449,959.4429321289062,176864
INDIAMART,2019-10-24,957.3740976216176,957.3740976216176,859.784493436113,902.1928100585938,301918
INDIAMART,2019-10-25,902.192855889444,927.8350528116797,866.2311888378815,877.5849609375,113860
