symbol,Date,Open,High,Low,Close,Volume
POWERGRID,2018-01-01,72.84732593932101,73.83546021216432,72.84732593932101,73.26819610595703,6388017
POWERGRID,2018-01-02,73.65247752373742,73.85376175791095,72.9388243955715,73.46949005126953,4383705
POWERGRID,2018-01-03,73.74397864689854,74.09165190110221,73.41459719237993,73.79887390136719,8187397
POWERGRID,2018-01-04,73.92694448405514,74.23801915621296,73.19499473525664,73.32308197021484,4204055
POWERGRID,2018-01-05,73.67077021040059,73.94525140391971,73.41458577757504,73.65247344970703,4923559
POWERGRID,2018-01-08,73.9269439307959,74.38441252037133,73.21329094551749,73.39627838134766,11797863
POWERGRID,2018-01-09,73.5975676396964,73.70736308706098,73.30478970776191,73.56097412109375,7380366
POWERGRID,2018-01-10,73.89036549934511,73.89036549934511,72.6460515908538,73.1401138305664,8710385
POWERGRID,2018-01-11,72.8656336986092,73.3048056559091,72.20688072651265,72.40816497802734,12305664
POWERGRID,2018-01-12,72.49964800870418,72.57284497872212,71.62130918775182,71.85919189453125,9411915
POWERGRID,2018-01-15,72.3898499298233,73.28649038122303,71.42001747993,72.93881225585938,9962401
POWERGRID,2018-01-16,72.86562470891857,72.93882168072243,71.12724378517773,71.8042984008789,13205546
POWERGRID,2018-01-17,71.73109775948515,72.71922697679129,70.99914798495377,72.24346160888672,13012437
POWERGRID,2018-01-18,72.68262460381345,73.12179643055954,71.63960020203218,72.0970687866211,24603506
POWERGRID,2018-01-19,72.09708160586374,72.46305653860715,71.10894730191544,71.7677001953125,8082214
POWERGRID,2018-01-22,71.78600952814098,72.07878751982324,71.36513930365278,71.47492980957031,9833311
POWERGRID,2018-01-23,71.47493187088342,71.8592036165303,71.01746314327838,71.67621612548828,16134097
POWERGRID,2018-01-24,71.47490877415764,72.07876630669236,71.4200135373548,71.7127914428711,11061376
POWERGRID,2018-01-25,71.98727888166997,72.04217412327007,70.688069987108,71.10894012451172,13143678
POWERGRID,2018-01-29,71.18213884031219,71.73110119752224,70.99915138790884,71.05404663085938,11002896
POWERGRID,2018-01-30,70.92595449778563,71.785996517778,69.79143129889265,71.3468246459961,22826262
POWERGRID,2018-01-31,71.34683456217408,71.4749267895678,70.26721142009109,70.92596435546875,14372442
POWERGRID,2018-02-01,71.1821315785018,71.42001424958754,69.1692648435599,71.31021881103516,17028230
POWERGRID,2018-02-02,71.18214136661423,71.18214136661423,69.90122419047785,70.5965805053711,22083930
POWERGRID,2018-02-05,69.53525102800494,72.07877875643182,69.53525102800494,71.91409301757812,21997294
POWERGRID,2018-02-06,69.53524687971114,71.58470734160615,69.53524687971114,71.3468246459961,13495253
POWERGRID,2018-02-07,71.65791672574797,72.04218845725812,70.77957779382962,71.54812622070312,14316750
POWERGRID,2018-02-08,71.9001973227234,72.14109897297213,71.28867117544429,71.60369873046875,33536651
POWERGRID,2018-02-09,71.15895838235917,72.01138115303873,70.78833388532878,71.60369873046875,15183068
POWERGRID,2018-02-12,71.97432624798509,73.77183188471423,71.64076969289643,73.5679931640625,11747845
POWERGRID,2018-02-14,73.54945769465144,73.54945769465144,71.78901504982409,72.4375991821289,13853923
POWERGRID,2018-02-15,72.64145070309887,73.49387364322708,72.15964227997699,73.34562683105469,8833619
POWERGRID,2018-02-16,73.41974824293186,73.47534519638279,72.1781767837147,72.47467041015625,6252218
POWERGRID,2018-02-19,72.49318286255247,72.99352014168726,71.75194393845597,71.9557876586914,4332550
POWERGRID,2018-02-20,72.23375003784452,72.77114522520898,71.80753867494221,72.27081298828125,8479558
POWERGRID,2018-02-21,72.49319694602691,72.60438582235129,71.6407740284524,71.88167572021484,9258406
POWERGRID,2018-02-22,71.64076848404022,72.08551390121977,70.1397564711958,70.5103759765625,25535938
POWERGRID,2018-02-23,70.64009999190665,71.84461348977898,70.54744510745493,71.62224578857422,11567495
POWERGRID,2018-02-26,72.27081013828035,73.08616988149451,71.52957126616867,72.697021484375,8362326
POWERGRID,2018-02-27,73.1047064497477,73.47532589888512,72.47465137547489,73.2900161743164,17333449
